,Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour
6207,6207,2021-09-16 15:00:00,188.0,22836.0,25.6,0.0,69.5,0,2021,9,16,15
6208,6208,2021-09-16 16:00:00,303.0,22836.0,25.5,0.0,66.7,0,2021,9,16,16
6209,6209,2021-09-16 17:00:00,310.0,22836.0,24.5,0.0,70.9,0,2021,9,16,17
6210,6210,2021-09-16 18:00:00,168.0,22836.0,23.1,0.0,80.0,0,2021,9,16,18
6211,6211,2021-09-16 19:00:00,396.0,22836.0,22.1,0.0,85.6,0,2021,9,16,19
6212,6212,2021-09-16 20:00:00,527.0,22836.0,21.4,0.0,88.3,0,2021,9,16,20
6213,6213,2021-09-16 21:00:00,736.0,22836.0,21.2,0.0,89.3,0,2021,9,16,21
6214,6214,2021-09-16 22:00:00,645.0,22836.0,20.7,0.0,92.9,0,2021,9,16,22
6215,6215,2021-09-16 23:00:00,209.0,22836.0,19.8,0.0,97.4,0,2021,9,16,23
6216,6216,2021-09-17 00:00:00,172.0,22836.0,19.9,0.0,97.9,0,2021,9,17,0
6217,6217,2021-09-17 01:00:00,170.0,22836.0,19.8,0.0,98.4,0,2021,9,17,1
6218,6218,2021-09-17 02:00:00,48.0,22836.0,19.6,0.0,98.7,0,2021,9,17,2
6219,6219,2021-09-17 03:00:00,100.0,22836.0,19.5,2.5,99.1,0,2021,9,17,3
6220,6220,2021-09-17 04:00:00,85.0,22836.0,19.4,2.0,99.4,0,2021,9,17,4
6221,6221,2021-09-17 05:00:00,28.0,22836.0,19.2,10.5,99.7,0,2021,9,17,5
6222,6222,2021-09-17 06:00:00,61.0,22836.0,18.9,0.0,98.7,0,2021,9,17,6
6223,6223,2021-09-17 07:00:00,68.0,22836.0,18.7,0.0,97.4,0,2021,9,17,7
6224,6224,2021-09-17 08:00:00,301.0,22836.0,18.5,4.0,98.6,0,2021,9,17,8
6225,6225,2021-09-17 09:00:00,446.0,22836.0,18.5,9.0,99.4,0,2021,9,17,9
6226,6226,2021-09-17 10:00:00,438.0,22836.0,18.6,4.0,98.2,0,2021,9,17,10
6227,6227,2021-09-17 11:00:00,241.0,22836.0,18.7,1.0,96.9,0,2021,9,17,11
6228,6228,2021-09-17 12:00:00,233.0,22836.0,19.0,0.0,93.7,0,2021,9,17,12
6229,6229,2021-09-17 13:00:00,135.0,22836.0,19.4,0.0,90.3,0,2021,9,17,13
6230,6230,2021-09-17 14:00:00,274.0,22836.0,19.8,0.0,86.6,0,2021,9,17,14
6231,6231,2021-09-17 15:00:00,164.0,22836.0,20.3,0.0,83.6,0,2021,9,17,15
6232,6232,2021-09-17 16:00:00,310.0,22836.0,20.5,0.0,83.9,0,2021,9,17,16
6233,6233,2021-09-17 17:00:00,287.0,22836.0,20.7,0.0,83.0,0,2021,9,17,17
6234,6234,2021-09-17 18:00:00,182.0,22836.0,20.2,0.0,85.8,0,2021,9,17,18
6235,6235,2021-09-17 19:00:00,202.0,22836.0,19.9,0.0,87.5,0,2021,9,17,19
6236,6236,2021-09-17 20:00:00,567.0,22836.0,19.2,0.0,95.5,0,2021,9,17,20
6237,6237,2021-09-17 21:00:00,509.5,22836.0,19.1,0.0,95.1,0,2021,9,17,21
6238,6238,2021-09-17 22:00:00,452.0,22836.0,18.7,0.0,97.3,0,2021,9,17,22
6239,6239,2021-09-17 23:00:00,226.0,22836.0,18.5,0.0,98.8,0,2021,9,17,23
6240,6240,2021-09-18 00:00:00,119.0,22836.0,18.0,0.0,98.6,1,2021,9,18,0
6241,6241,2021-09-18 01:00:00,167.0,22836.0,17.2,0.0,99.4,1,2021,9,18,1
6242,6242,2021-09-18 02:00:00,190.0,22836.0,16.7,0.0,99.8,1,2021,9,18,2
6243,6243,2021-09-18 03:00:00,48.0,22836.0,16.0,0.0,99.8,1,2021,9,18,3
6244,6244,2021-09-18 04:00:00,42.0,22836.0,16.2,0.0,99.9,1,2021,9,18,4
6245,6245,2021-09-18 05:00:00,69.0,22836.0,16.1,0.0,99.9,1,2021,9,18,5
6246,6246,2021-09-18 06:00:00,28.0,22836.0,15.5,0.0,99.9,1,2021,9,18,6
6247,6247,2021-09-18 07:00:00,57.0,22836.0,15.3,0.0,99.9,1,2021,9,18,7
6248,6248,2021-09-18 08:00:00,46.0,22836.0,16.2,0.0,99.9,1,2021,9,18,8
6249,6249,2021-09-18 09:00:00,123.0,22836.0,18.1,0.0,99.9,1,2021,9,18,9
6250,6250,2021-09-18 10:00:00,536.0,22836.0,23.4,0.0,79.6,1,2021,9,18,10
6251,6251,2021-09-18 11:00:00,587.0,22836.0,25.6,0.0,63.6,1,2021,9,18,11
6252,6252,2021-09-18 12:00:00,395.0,22836.0,26.0,0.0,61.8,1,2021,9,18,12
6253,6253,2021-09-18 13:00:00,250.0,22836.0,26.7,0.0,61.9,1,2021,9,18,13
6254,6254,2021-09-18 14:00:00,237.0,22836.0,26.1,0.0,64.1,1,2021,9,18,14
6255,6255,2021-09-18 15:00:00,326.0,22836.0,27.1,0.0,58.9,1,2021,9,18,15
6256,6256,2021-09-18 16:00:00,369.0,22836.0,27.4,0.0,60.3,1,2021,9,18,16
6257,6257,2021-09-18 17:00:00,279.0,22836.0,26.3,0.0,61.9,1,2021,9,18,17
6258,6258,2021-09-18 18:00:00,345.5,22836.0,24.1,0.0,76.0,1,2021,9,18,18
6259,6259,2021-09-18 19:00:00,412.0,22836.0,20.7,0.0,91.0,1,2021,9,18,19
6260,6260,2021-09-18 20:00:00,269.0,22836.0,19.5,0.0,94.7,1,2021,9,18,20
6261,6261,2021-09-18 21:00:00,593.0,22836.0,18.6,0.0,97.1,1,2021,9,18,21
6262,6262,2021-09-18 22:00:00,184.0,22836.0,18.1,0.0,97.9,1,2021,9,18,22
6263,6263,2021-09-18 23:00:00,111.0,22836.0,18.1,0.0,98.4,1,2021,9,18,23
6264,6264,2021-09-19 00:00:00,139.0,22836.0,18.1,0.0,98.3,1,2021,9,19,0
6265,6265,2021-09-19 01:00:00,118.0,22836.0,17.3,0.0,98.7,1,2021,9,19,1
6266,6266,2021-09-19 02:00:00,51.0,22836.0,16.6,0.0,99.2,1,2021,9,19,2
6267,6267,2021-09-19 03:00:00,47.0,22836.0,16.8,0.0,99.8,1,2021,9,19,3
6268,6268,2021-09-19 04:00:00,40.0,22836.0,16.3,0.0,99.9,1,2021,9,19,4
6269,6269,2021-09-19 05:00:00,29.0,22836.0,16.3,0.0,99.9,1,2021,9,19,5
6270,6270,2021-09-19 06:00:00,46.0,22836.0,16.0,0.0,99.9,1,2021,9,19,6
6271,6271,2021-09-19 07:00:00,80.0,22836.0,16.2,0.0,99.9,1,2021,9,19,7
6272,6272,2021-09-19 08:00:00,242.0,22836.0,16.9,0.0,99.9,1,2021,9,19,8
6273,6273,2021-09-19 09:00:00,340.0,22836.0,17.9,0.0,99.9,1,2021,9,19,9
6274,6274,2021-09-19 10:00:00,165.0,22836.0,21.9,0.0,92.5,1,2021,9,19,10
6275,6275,2021-09-19 11:00:00,390.0,22836.0,24.6,0.0,71.5,1,2021,9,19,11
6276,6276,2021-09-19 12:00:00,388.0,22836.0,25.9,0.0,60.4,1,2021,9,19,12
6277,6277,2021-09-19 13:00:00,179.0,22836.0,26.8,0.0,51.9,1,2021,9,19,13
6278,6278,2021-09-19 14:00:00,215.0,22836.0,27.3,0.0,56.1,1,2021,9,19,14
6279,6279,2021-09-19 15:00:00,323.0,22836.0,27.1,0.0,54.0,1,2021,9,19,15
6280,6280,2021-09-19 16:00:00,413.0,22836.0,27.4,0.0,55.7,1,2021,9,19,16
6281,6281,2021-09-19 17:00:00,328.0,22836.0,26.7,0.0,59.6,1,2021,9,19,17
6282,6282,2021-09-19 18:00:00,243.0,22836.0,23.9,0.0,74.7,1,2021,9,19,18
6283,6283,2021-09-19 19:00:00,150.0,22836.0,21.1,0.0,86.6,1,2021,9,19,19
6284,6284,2021-09-19 20:00:00,310.0,22836.0,19.6,0.0,94.2,1,2021,9,19,20
6285,6285,2021-09-19 21:00:00,359.0,22836.0,19.0,0.0,94.8,1,2021,9,19,21
6286,6286,2021-09-19 22:00:00,212.0,22836.0,17.9,0.0,96.8,1,2021,9,19,22
6287,6287,2021-09-19 23:00:00,159.0,22836.0,17.8,0.0,97.2,1,2021,9,19,23
6288,6288,2021-09-20 00:00:00,162.0,22836.0,17.3,0.0,97.1,0,2021,9,20,0
6289,6289,2021-09-20 01:00:00,62.0,22836.0,17.6,0.0,97.9,0,2021,9,20,1
6290,6290,2021-09-20 02:00:00,142.0,22836.0,17.5,0.0,98.1,0,2021,9,20,2
6291,6291,2021-09-20 03:00:00,113.0,22836.0,16.6,0.0,98.9,0,2021,9,20,3
6292,6292,2021-09-20 04:00:00,41.0,22836.0,16.3,0.0,99.5,0,2021,9,20,4
6293,6293,2021-09-20 05:00:00,27.0,22836.0,16.0,0.0,99.8,0,2021,9,20,5
6294,6294,2021-09-20 06:00:00,163.0,22836.0,15.8,0.0,99.9,0,2021,9,20,6
6295,6295,2021-09-20 07:00:00,100.0,22836.0,15.7,0.0,99.9,0,2021,9,20,7
6296,6296,2021-09-20 08:00:00,144.0,22836.0,16.0,0.0,99.9,0,2021,9,20,8
6297,6297,2021-09-20 09:00:00,108.0,22836.0,18.4,0.0,99.9,0,2021,9,20,9
6298,6298,2021-09-20 10:00:00,330.0,22836.0,22.1,0.0,79.1,0,2021,9,20,10
6299,6299,2021-09-20 11:00:00,283.0,22836.0,24.6,0.0,68.4,0,2021,9,20,11
6300,6300,2021-09-20 12:00:00,494.0,22836.0,25.1,0.0,64.5,0,2021,9,20,12
6301,6301,2021-09-20 13:00:00,253.0,22836.0,25.3,0.0,67.0,0,2021,9,20,13
6302,6302,2021-09-20 14:00:00,164.0,22836.0,25.7,0.0,66.2,0,2021,9,20,14
6303,6303,2021-09-20 15:00:00,289.0,22836.0,26.1,0.0,67.8,0,2021,9,20,15
6304,6304,2021-09-20 16:00:00,492.0,22836.0,26.2,0.0,67.8,0,2021,9,20,16
6305,6305,2021-09-20 17:00:00,205.0,22836.0,25.5,0.0,72.3,0,2021,9,20,17
6306,6306,2021-09-20 18:00:00,355.0,22836.0,24.2,0.0,78.5,0,2021,9,20,18
6307,6307,2021-09-20 19:00:00,410.0,22836.0,23.5,0.0,78.3,0,2021,9,20,19
6308,6308,2021-09-20 20:00:00,186.0,22836.0,23.4,0.0,79.1,0,2021,9,20,20
6309,6309,2021-09-20 21:00:00,149.0,22836.0,22.9,0.0,81.2,0,2021,9,20,21
6310,6310,2021-09-20 22:00:00,378.0,22836.0,22.6,0.0,84.5,0,2021,9,20,22
6311,6311,2021-09-20 23:00:00,351.0,22836.0,23.5,0.0,80.3,0,2021,9,20,23
6312,6312,2021-09-21 00:00:00,78.0,22836.0,22.5,0.0,83.6,0,2021,9,21,0
6313,6313,2021-09-21 01:00:00,52.0,22836.0,23.1,0.0,82.1,0,2021,9,21,1
6314,6314,2021-09-21 02:00:00,102.0,22836.0,22.8,0.0,83.8,0,2021,9,21,2
6315,6315,2021-09-21 03:00:00,62.0,22836.0,21.5,0.0,90.7,0,2021,9,21,3
6316,6316,2021-09-21 04:00:00,30.0,22836.0,21.9,0.0,92.3,0,2021,9,21,4
6317,6317,2021-09-21 05:00:00,29.0,22836.0,23.2,0.0,85.2,0,2021,9,21,5
6318,6318,2021-09-21 06:00:00,90.0,22836.0,22.2,0.0,91.3,0,2021,9,21,6
6319,6319,2021-09-21 07:00:00,214.0,22836.0,23.8,0.0,84.7,0,2021,9,21,7
6320,6320,2021-09-21 08:00:00,339.0,22836.0,21.9,3.0,97.2,0,2021,9,21,8
6321,6321,2021-09-21 09:00:00,177.0,22836.0,21.8,4.5,99.0,0,2021,9,21,9
6322,6322,2021-09-21 10:00:00,128.0,22836.0,22.3,0.5,99.0,0,2021,9,21,10
6323,6323,2021-09-21 11:00:00,153.0,22836.0,22.7,1.5,97.7,0,2021,9,21,11
6324,6324,2021-09-21 12:00:00,218.0,22836.0,22.7,0.5,96.9,0,2021,9,21,12
6325,6325,2021-09-21 13:00:00,179.0,22836.0,23.8,0.0,89.1,0,2021,9,21,13
6326,6326,2021-09-21 14:00:00,424.0,22836.0,25.6,0.0,85.0,0,2021,9,21,14
6327,6327,2021-09-21 15:00:00,218.0,22836.0,26.4,0.0,81.6,0,2021,9,21,15
6328,6328,2021-09-21 16:00:00,291.0,22836.0,28.6,0.0,59.5,0,2021,9,21,16
6329,6329,2021-09-21 17:00:00,160.0,22836.0,25.6,0.0,81.9,0,2021,9,21,17
6330,6330,2021-09-21 18:00:00,137.0,22836.0,23.2,0.0,89.0,0,2021,9,21,18
6331,6331,2021-09-21 19:00:00,474.0,22836.0,21.3,0.0,95.3,0,2021,9,21,19
6332,6332,2021-09-21 20:00:00,328.0,22836.0,20.0,0.0,97.3,0,2021,9,21,20
6333,6333,2021-09-21 21:00:00,191.0,22836.0,19.2,0.0,98.0,0,2021,9,21,21
6334,6334,2021-09-21 22:00:00,318.0,22836.0,18.7,0.0,99.2,0,2021,9,21,22
6335,6335,2021-09-21 23:00:00,378.0,22836.0,17.9,0.0,98.9,0,2021,9,21,23
6336,6336,2021-09-22 00:00:00,232.0,22836.0,17.4,0.0,99.6,0,2021,9,22,0
6337,6337,2021-09-22 01:00:00,84.0,22836.0,17.2,0.0,99.8,0,2021,9,22,1
6338,6338,2021-09-22 02:00:00,32.0,22836.0,17.2,0.0,99.9,0,2021,9,22,2
6339,6339,2021-09-22 03:00:00,29.0,22836.0,16.6,0.0,99.9,0,2021,9,22,3
6340,6340,2021-09-22 04:00:00,26.0,22836.0,16.8,0.0,99.9,0,2021,9,22,4
6341,6341,2021-09-22 05:00:00,26.0,22836.0,16.7,0.0,99.9,0,2021,9,22,5
6342,6342,2021-09-22 06:00:00,27.0,22836.0,16.6,0.0,99.9,0,2021,9,22,6
6343,6343,2021-09-22 07:00:00,138.0,22836.0,17.5,0.0,99.9,0,2021,9,22,7
6344,6344,2021-09-22 08:00:00,129.0,22836.0,18.8,0.0,99.8,0,2021,9,22,8
6345,6345,2021-09-22 09:00:00,317.0,22836.0,20.3,0.5,94.0,0,2021,9,22,9
6346,6346,2021-09-22 10:00:00,353.0,22836.0,23.9,0.0,79.2,0,2021,9,22,10
6347,6347,2021-09-22 11:00:00,341.0,22836.0,26.7,0.0,69.7,0,2021,9,22,11
6348,6348,2021-09-22 12:00:00,179.0,22836.0,26.0,0.5,69.7,0,2021,9,22,12
6349,6349,2021-09-22 13:00:00,377.0,22836.0,28.3,0.0,56.1,0,2021,9,22,13
6350,6350,2021-09-22 14:00:00,470.0,22836.0,29.3,0.0,43.4,0,2021,9,22,14
6351,6351,2021-09-22 15:00:00,242.0,22836.0,29.1,0.0,44.0,0,2021,9,22,15
6352,6352,2021-09-22 16:00:00,207.0,22836.0,29.2,0.0,43.1,0,2021,9,22,16
6353,6353,2021-09-22 17:00:00,253.0,22836.0,27.4,0.0,48.8,0,2021,9,22,17
6354,6354,2021-09-22 18:00:00,393.0,22836.0,24.2,0.0,69.0,0,2021,9,22,18
6355,6355,2021-09-22 19:00:00,172.0,22836.0,20.2,0.0,84.5,0,2021,9,22,19
6356,6356,2021-09-22 20:00:00,307.0,22836.0,18.2,0.0,91.0,0,2021,9,22,20
6357,6357,2021-09-22 21:00:00,459.0,22836.0,17.8,0.0,89.5,0,2021,9,22,21
6358,6358,2021-09-22 22:00:00,661.0,22836.0,17.0,0.0,90.9,0,2021,9,22,22
6359,6359,2021-09-22 23:00:00,447.0,22836.0,16.4,0.0,94.7,0,2021,9,22,23
6360,6360,2021-09-23 00:00:00,161.0,22836.0,15.8,0.0,95.6,0,2021,9,23,0
6361,6361,2021-09-23 01:00:00,330.0,22836.0,14.9,0.0,97.4,0,2021,9,23,1
6362,6362,2021-09-23 02:00:00,204.0,22836.0,14.6,0.0,97.7,0,2021,9,23,2
6363,6363,2021-09-23 03:00:00,46.0,22836.0,13.9,0.0,98.4,0,2021,9,23,3
6364,6364,2021-09-23 04:00:00,43.0,22836.0,13.5,0.0,98.6,0,2021,9,23,4
6365,6365,2021-09-23 05:00:00,40.0,22836.0,13.3,0.0,98.8,0,2021,9,23,5
6366,6366,2021-09-23 06:00:00,56.0,22836.0,12.8,0.0,99.0,0,2021,9,23,6
6367,6367,2021-09-23 07:00:00,400.0,22836.0,12.7,0.0,99.4,0,2021,9,23,7
6368,6368,2021-09-23 08:00:00,308.0,22836.0,14.9,0.0,99.7,0,2021,9,23,8
6369,6369,2021-09-23 09:00:00,285.0,22836.0,20.1,0.0,82.8,0,2021,9,23,9
6370,6370,2021-09-23 10:00:00,334.0,22836.0,23.5,0.0,55.7,0,2021,9,23,10
6371,6371,2021-09-23 11:00:00,237.0,22836.0,24.0,0.0,56.0,0,2021,9,23,11
6372,6372,2021-09-23 12:00:00,303.0,22836.0,25.0,0.0,51.3,0,2021,9,23,12
6373,6373,2021-09-23 13:00:00,409.0,22836.0,25.6,0.0,50.2,0,2021,9,23,13
6374,6374,2021-09-23 14:00:00,558.0,22836.0,26.1,0.0,49.8,0,2021,9,23,14
6375,6375,2021-09-23 15:00:00,222.0,22836.0,25.4,0.0,49.3,0,2021,9,23,15
6376,6376,2021-09-23 16:00:00,123.0,22836.0,25.7,0.0,49.4,0,2021,9,23,16
6377,6377,2021-09-23 17:00:00,109.0,22836.0,24.6,0.0,53.1,0,2021,9,23,17
6378,6378,2021-09-23 18:00:00,176.0,22836.0,21.7,0.0,69.5,0,2021,9,23,18
6379,6379,2021-09-23 19:00:00,219.0,22836.0,19.2,0.0,82.9,0,2021,9,23,19
6380,6380,2021-09-23 20:00:00,541.0,22836.0,17.4,0.0,88.6,0,2021,9,23,20
6381,6381,2021-09-23 21:00:00,508.0,22836.0,16.4,0.0,94.3,0,2021,9,23,21
6382,6382,2021-09-23 22:00:00,495.0,22836.0,15.3,0.0,96.1,0,2021,9,23,22
6383,6383,2021-09-23 23:00:00,603.0,22836.0,14.9,0.0,96.9,0,2021,9,23,23
6384,6384,2021-09-24 00:00:00,287.0,22836.0,14.4,0.0,97.9,0,2021,9,24,0
6385,6385,2021-09-24 01:00:00,178.0,22836.0,13.8,0.0,98.6,0,2021,9,24,1
6386,6386,2021-09-24 02:00:00,67.0,22836.0,13.6,0.0,98.7,0,2021,9,24,2
6387,6387,2021-09-24 03:00:00,38.0,22836.0,12.7,0.0,98.8,0,2021,9,24,3
6388,6388,2021-09-24 04:00:00,39.0,22836.0,12.7,0.0,99.2,0,2021,9,24,4
6389,6389,2021-09-24 05:00:00,37.0,22836.0,12.2,0.0,98.9,0,2021,9,24,5
6390,6390,2021-09-24 06:00:00,41.0,22836.0,11.9,0.0,98.3,0,2021,9,24,6
6391,6391,2021-09-24 07:00:00,96.0,22836.0,12.3,0.0,99.4,0,2021,9,24,7
6392,6392,2021-09-24 08:00:00,349.0,22836.0,14.0,0.0,99.4,0,2021,9,24,8
6393,6393,2021-09-24 09:00:00,516.0,22836.0,18.3,0.0,89.8,0,2021,9,24,9
6394,6394,2021-09-24 10:00:00,525.0,22836.0,21.4,0.0,76.1,0,2021,9,24,10
6395,6395,2021-09-24 11:00:00,281.0,22836.0,23.7,0.0,68.4,0,2021,9,24,11
6396,6396,2021-09-24 12:00:00,521.0,22836.0,25.1,0.0,63.3,0,2021,9,24,12
6397,6397,2021-09-24 13:00:00,329.0,22836.0,25.5,0.0,64.8,0,2021,9,24,13
6398,6398,2021-09-24 14:00:00,353.0,22836.0,25.6,0.0,59.4,0,2021,9,24,14
6399,6399,2021-09-24 15:00:00,184.0,22836.0,25.7,0.0,61.7,0,2021,9,24,15
6400,6400,2021-09-24 16:00:00,254.0,22836.0,25.0,0.0,61.3,0,2021,9,24,16
6401,6401,2021-09-24 17:00:00,126.0,22836.0,24.4,0.0,71.8,0,2021,9,24,17
6402,6402,2021-09-24 18:00:00,146.0,22836.0,22.6,0.0,77.8,0,2021,9,24,18
6403,6403,2021-09-24 19:00:00,325.0,22836.0,21.4,0.0,80.0,0,2021,9,24,19
6404,6404,2021-09-24 20:00:00,514.0,22836.0,20.6,0.0,86.6,0,2021,9,24,20
6405,6405,2021-09-24 21:00:00,440.0,22836.0,19.2,0.0,93.6,0,2021,9,24,21
6406,6406,2021-09-24 22:00:00,418.0,22836.0,17.8,0.0,95.9,0,2021,9,24,22
6407,6407,2021-09-24 23:00:00,281.0,22836.0,16.7,0.0,96.9,0,2021,9,24,23
6408,6408,2021-09-25 00:00:00,79.0,22836.0,16.3,0.0,97.7,1,2021,9,25,0
6409,6409,2021-09-25 01:00:00,244.0,22836.0,15.7,0.0,98.4,1,2021,9,25,1
6410,6410,2021-09-25 02:00:00,172.0,22836.0,15.4,0.0,98.9,1,2021,9,25,2
6411,6411,2021-09-25 03:00:00,32.0,22836.0,15.6,0.0,99.3,1,2021,9,25,3
6412,6412,2021-09-25 04:00:00,40.0,22836.0,15.6,0.0,99.6,1,2021,9,25,4
6413,6413,2021-09-25 05:00:00,47.0,22836.0,15.3,0.0,99.4,1,2021,9,25,5
6414,6414,2021-09-25 06:00:00,30.0,22836.0,15.8,0.0,99.6,1,2021,9,25,6
6415,6415,2021-09-25 07:00:00,34.0,22836.0,16.3,0.0,99.0,1,2021,9,25,7
6416,6416,2021-09-25 08:00:00,177.0,22836.0,16.9,0.0,98.5,1,2021,9,25,8
6417,6417,2021-09-25 09:00:00,232.0,22836.0,17.9,0.0,99.1,1,2021,9,25,9
6418,6418,2021-09-25 10:00:00,201.0,22836.0,19.4,0.0,93.2,1,2021,9,25,10
6419,6419,2021-09-25 11:00:00,422.0,22836.0,20.4,0.0,91.7,1,2021,9,25,11
6420,6420,2021-09-25 12:00:00,562.0,22836.0,20.2,0.0,92.9,1,2021,9,25,12
6421,6421,2021-09-25 13:00:00,355.0,22836.0,20.2,0.0,95.5,1,2021,9,25,13
6422,6422,2021-09-25 14:00:00,139.0,22836.0,20.2,0.5,97.2,1,2021,9,25,14
6423,6423,2021-09-25 15:00:00,146.0,22836.0,20.1,1.0,95.8,1,2021,9,25,15
6424,6424,2021-09-25 16:00:00,214.0,22836.0,20.4,0.0,95.9,1,2021,9,25,16
6425,6425,2021-09-25 17:00:00,283.0,22836.0,20.4,0.0,97.5,1,2021,9,25,17
6426,6426,2021-09-25 18:00:00,208.0,22836.0,20.1,0.0,98.1,1,2021,9,25,18
6427,6427,2021-09-25 19:00:00,339.0,22836.0,19.0,0.0,99.0,1,2021,9,25,19
6428,6428,2021-09-25 20:00:00,553.0,22836.0,17.8,0.0,99.4,1,2021,9,25,20
6429,6429,2021-09-25 21:00:00,507.0,22836.0,18.2,0.0,99.9,1,2021,9,25,21
6430,6430,2021-09-25 22:00:00,294.0,22836.0,17.4,0.0,99.9,1,2021,9,25,22
6431,6431,2021-09-25 23:00:00,180.0,22836.0,17.5,0.0,99.9,1,2021,9,25,23
6432,6432,2021-09-26 00:00:00,88.0,22836.0,17.6,0.0,99.9,1,2021,9,26,0
6433,6433,2021-09-26 01:00:00,51.0,22836.0,17.7,0.0,99.9,1,2021,9,26,1
6434,6434,2021-09-26 02:00:00,108.0,22836.0,17.6,0.0,99.9,1,2021,9,26,2
6435,6435,2021-09-26 03:00:00,214.0,22836.0,17.4,0.0,99.9,1,2021,9,26,3
6436,6436,2021-09-26 04:00:00,38.0,22836.0,17.1,0.0,99.9,1,2021,9,26,4
6437,6437,2021-09-26 05:00:00,28.0,22836.0,17.4,0.0,99.9,1,2021,9,26,5
6438,6438,2021-09-26 06:00:00,28.0,22836.0,17.4,0.0,99.9,1,2021,9,26,6
6439,6439,2021-09-26 07:00:00,215.0,22836.0,17.6,0.0,99.9,1,2021,9,26,7
6440,6440,2021-09-26 08:00:00,78.0,22836.0,18.1,0.0,99.9,1,2021,9,26,8
6441,6441,2021-09-26 09:00:00,222.0,22836.0,18.8,0.0,96.6,1,2021,9,26,9
6442,6442,2021-09-26 10:00:00,228.0,22836.0,20.7,0.0,83.6,1,2021,9,26,10
6443,6443,2021-09-26 11:00:00,657.0,22836.0,22.6,0.0,78.2,1,2021,9,26,11
6444,6444,2021-09-26 12:00:00,458.0,22836.0,24.7,0.0,64.2,1,2021,9,26,12
6445,6445,2021-09-26 13:00:00,374.0,22836.0,24.2,0.0,68.0,1,2021,9,26,13
6446,6446,2021-09-26 14:00:00,186.0,22836.0,23.9,0.0,66.8,1,2021,9,26,14
6447,6447,2021-09-26 15:00:00,345.0,22836.0,24.5,0.0,63.6,1,2021,9,26,15
6448,6448,2021-09-26 16:00:00,376.0,22836.0,23.5,0.0,73.1,1,2021,9,26,16
6449,6449,2021-09-26 17:00:00,278.0,22836.0,22.3,0.0,81.0,1,2021,9,26,17
6450,6450,2021-09-26 18:00:00,430.0,22836.0,21.0,0.0,88.1,1,2021,9,26,18
6451,6451,2021-09-26 19:00:00,386.0,22836.0,19.4,0.0,92.5,1,2021,9,26,19
6452,6452,2021-09-26 20:00:00,449.0,22836.0,18.1,0.0,96.0,1,2021,9,26,20
6453,6453,2021-09-26 21:00:00,332.0,22836.0,17.9,0.0,96.5,1,2021,9,26,21
6454,6454,2021-09-26 22:00:00,452.0,22836.0,17.6,0.0,96.9,1,2021,9,26,22
6455,6455,2021-09-26 23:00:00,223.0,22836.0,17.0,0.0,96.0,1,2021,9,26,23
6456,6456,2021-09-27 00:00:00,164.0,22836.0,16.8,0.0,96.8,0,2021,9,27,0
6457,6457,2021-09-27 01:00:00,194.0,22836.0,16.7,0.0,96.6,0,2021,9,27,1
6458,6458,2021-09-27 02:00:00,195.0,22836.0,15.9,0.0,98.3,0,2021,9,27,2
6459,6459,2021-09-27 03:00:00,47.0,22836.0,16.0,0.0,97.9,0,2021,9,27,3
6460,6460,2021-09-27 04:00:00,46.0,22836.0,16.0,0.0,97.4,0,2021,9,27,4
6461,6461,2021-09-27 05:00:00,43.0,22836.0,16.2,0.0,98.6,0,2021,9,27,5
6462,6462,2021-09-27 06:00:00,83.0,22836.0,16.1,0.0,98.4,0,2021,9,27,6
6463,6463,2021-09-27 07:00:00,78.0,22836.0,16.4,0.0,98.3,0,2021,9,27,7
6464,6464,2021-09-27 08:00:00,495.0,22836.0,17.1,0.0,96.0,0,2021,9,27,8
6465,6465,2021-09-27 09:00:00,482.0,22836.0,18.7,0.0,86.0,0,2021,9,27,9
6466,6466,2021-09-27 10:00:00,362.0,22836.0,20.7,0.0,74.9,0,2021,9,27,10
6467,6467,2021-09-27 11:00:00,282.0,22836.0,22.8,0.0,69.0,0,2021,9,27,11
6468,6468,2021-09-27 12:00:00,387.0,22836.0,23.4,0.0,69.2,0,2021,9,27,12
6469,6469,2021-09-27 13:00:00,320.0,22836.0,23.1,0.0,69.3,0,2021,9,27,13
6470,6470,2021-09-27 14:00:00,330.0,22836.0,24.1,0.0,65.4,0,2021,9,27,14
6471,6471,2021-09-27 15:00:00,148.0,22836.0,25.1,0.0,62.8,0,2021,9,27,15
6472,6472,2021-09-27 16:00:00,168.0,22836.0,24.2,0.0,67.0,0,2021,9,27,16
6473,6473,2021-09-27 17:00:00,335.0,22836.0,23.6,0.0,71.7,0,2021,9,27,17
6474,6474,2021-09-27 18:00:00,247.0,22836.0,21.6,0.0,83.0,0,2021,9,27,18
6475,6475,2021-09-27 19:00:00,305.0,22836.0,20.8,0.0,89.7,0,2021,9,27,19
6476,6476,2021-09-27 20:00:00,472.0,22836.0,20.2,0.0,92.2,0,2021,9,27,20
6477,6477,2021-09-27 21:00:00,643.0,22836.0,20.1,0.0,91.7,0,2021,9,27,21
6478,6478,2021-09-27 22:00:00,422.0,22836.0,19.7,0.0,87.2,0,2021,9,27,22
6479,6479,2021-09-27 23:00:00,410.0,22836.0,19.4,0.0,89.4,0,2021,9,27,23
